frame	subF	slot	rnti	firstSym	numSym	type	tddMode	retxNum	ccId
288	7	2	0	13	1	2	2	0	0
288	7	3	0	13	1	2	2	0	0
288	8	0	0	13	1	2	2	0	0
288	8	1	0	13	1	2	2	0	0
288	8	2	0	13	1	2	2	0	0
288	8	3	0	13	1	2	2	0	0
288	9	0	0	13	1	2	2	0	0
288	9	1	0	13	1	2	2	0	0
288	9	2	0	13	1	2	2	0	0
288	9	3	0	13	1	2	2	0	0
289	0	0	0	13	1	2	2	0	0
289	0	1	0	13	1	2	2	0	0
289	0	2	0	13	1	2	2	0	0
289	0	3	0	13	1	2	2	0	0
289	1	0	0	13	1	2	2	0	0
289	1	1	0	13	1	2	2	0	0
289	1	2	0	13	1	2	2	0	0
289	1	3	0	13	1	2	2	0	0
289	2	0	0	13	1	2	2	0	0
289	2	1	0	13	1	2	2	0	0
289	2	2	0	13	1	2	2	0	0
289	2	3	0	13	1	2	2	0	0
289	3	0	0	13	1	2	2	0	0
289	3	1	0	13	1	2	2	0	0
289	3	2	0	13	1	2	2	0	0
289	3	3	0	13	1	2	2	0	0
289	4	0	0	13	1	2	2	0	0
289	4	1	0	13	1	2	2	0	0
289	4	2	0	13	1	2	2	0	0
289	4	3	0	13	1	2	2	0	0
289	5	0	0	13	1	2	2	0	0
289	5	1	0	13	1	2	2	0	0
289	5	2	0	13	1	2	2	0	0
289	5	3	0	13	1	2	2	0	0
289	6	0	0	13	1	2	2	0	0
289	6	1	0	13	1	2	2	0	0
289	6	2	0	13	1	2	2	0	0
289	6	3	0	13	1	2	2	0	0
289	7	0	0	13	1	2	2	0	0
289	7	1	0	13	1	2	2	0	0
289	7	2	0	13	1	2	2	0	0
289	7	3	0	13	1	2	2	0	0
289	8	0	0	13	1	2	2	0	0
289	8	1	0	13	1	2	2	0	0
289	8	2	0	13	1	2	2	0	0
289	8	3	0	13	1	2	2	0	0
289	9	0	0	13	1	2	2	0	0
289	9	1	0	13	1	2	2	0	0
289	9	2	0	13	1	2	2	0	0
289	9	3	0	13	1	2	2	0	0
290	0	0	0	13	1	2	2	0	0
290	0	1	0	13	1	2	2	0	0
290	0	2	0	13	1	2	2	0	0
290	0	3	1	1	12	0	2	0	0
290	0	3	0	13	1	2	2	0	0
290	1	0	1	1	12	0	2	0	0
290	1	0	0	13	1	2	2	0	0
290	1	1	1	1	12	0	2	0	0
290	1	1	0	13	1	2	2	0	0
290	1	2	1	1	12	0	2	0	0
290	1	2	0	13	1	2	2	0	0
290	1	3	1	2	11	0	2	0	0
290	1	3	0	13	1	2	2	0	0
290	2	0	1	1	12	0	2	0	0
290	2	0	0	13	1	2	2	0	0
290	2	1	1	1	12	0	2	0	0
290	2	1	0	13	1	2	2	0	0
290	2	2	1	1	12	0	2	0	0
290	2	2	0	13	1	2	2	0	0
290	2	3	1	1	12	0	2	0	0
290	2	3	0	13	1	2	2	0	0
290	3	0	1	1	12	0	2	0	0
290	3	0	0	13	1	2	2	0	0
290	3	1	1	1	12	0	2	0	0
290	3	1	0	13	1	2	2	0	0
290	3	2	1	1	12	0	2	0	0
290	3	2	0	13	1	2	2	0	0
290	3	3	1	1	12	0	2	0	0
290	3	3	0	13	1	2	2	0	0
290	4	0	1	1	12	0	2	0	0
290	4	0	0	13	1	2	2	0	0
290	4	1	1	1	12	0	2	0	0
290	4	1	0	13	1	2	2	0	0
290	4	2	1	1	12	0	2	0	0
290	4	2	0	13	1	2	2	0	0
290	4	3	1	1	12	0	2	0	0
290	4	3	0	13	1	2	2	0	0
290	5	0	1	1	12	0	2	0	0
290	5	0	0	13	1	2	2	0	0
290	5	1	1	1	12	0	2	0	0
290	5	1	0	13	1	2	2	0	0
290	5	2	1	1	12	0	2	0	0
290	5	2	0	13	1	2	2	0	0
290	5	3	1	1	12	0	2	0	0
290	5	3	0	13	1	2	2	0	0
290	6	0	1	1	12	0	2	0	0
290	6	0	0	13	1	2	2	0	0
290	6	1	1	1	12	0	2	0	0
290	6	1	0	13	1	2	2	0	0
290	6	2	1	1	12	0	2	0	0
290	6	2	0	13	1	2	2	0	0
290	6	3	1	1	12	0	2	0	0
290	6	3	0	13	1	2	2	0	0
290	7	0	1	1	12	0	2	0	0
290	7	0	0	13	1	2	2	0	0
290	7	1	1	1	4	0	2	0	0
290	7	1	0	13	1	2	2	0	0
290	7	2	0	13	1	2	2	0	0
290	7	3	0	13	1	2	2	0	0
290	8	0	0	13	1	2	2	0	0
290	8	1	0	13	1	2	2	0	0
290	8	2	0	13	1	2	2	0	0
290	8	3	0	13	1	2	2	0	0
290	9	0	0	13	1	2	2	0	0
290	9	1	0	13	1	2	2	0	0
290	9	2	0	13	1	2	2	0	0
290	9	3	0	13	1	2	2	0	0
291	0	0	0	13	1	2	2	0	0
291	0	1	0	13	1	2	2	0	0
291	0	2	0	13	1	2	2	0	0
291	0	3	0	13	1	2	2	0	0
291	1	0	0	13	1	2	2	0	0
291	1	1	0	13	1	2	2	0	0
291	1	2	0	13	1	2	2	0	0
291	1	3	0	13	1	2	2	0	0
291	2	0	0	13	1	2	2	0	0
291	2	1	0	13	1	2	2	0	0
291	2	2	0	13	1	2	2	0	0
291	2	3	0	13	1	2	2	0	0
291	3	0	0	13	1	2	2	0	0
291	3	1	0	13	1	2	2	0	0
291	3	2	0	13	1	2	2	0	0
291	3	3	0	13	1	2	2	0	0
291	4	0	0	13	1	2	2	0	0
291	4	1	0	13	1	2	2	0	0
291	4	2	0	13	1	2	2	0	0
291	4	3	0	13	1	2	2	0	0
291	5	0	0	13	1	2	2	0	0
291	5	1	0	13	1	2	2	0	0
291	5	2	0	13	1	2	2	0	0
291	5	3	0	13	1	2	2	0	0
291	6	0	0	13	1	2	2	0	0
291	6	1	0	13	1	2	2	0	0
291	6	2	0	13	1	2	2	0	0
291	6	3	0	13	1	2	2	0	0
291	7	0	0	13	1	2	2	0	0
291	7	1	0	13	1	2	2	0	0
291	7	2	0	13	1	2	2	0	0
291	7	3	0	13	1	2	2	0	0
291	8	0	0	13	1	2	2	0	0
291	8	1	0	13	1	2	2	0	0
291	8	2	0	13	1	2	2	0	0
291	8	3	0	13	1	2	2	0	0
291	9	0	0	13	1	2	2	0	0
291	9	1	0	13	1	2	2	0	0
291	9	2	0	13	1	2	2	0	0
291	9	3	0	13	1	2	2	0	0
292	0	0	0	13	1	2	2	0	0
292	0	1	0	13	1	2	2	0	0
292	0	2	0	13	1	2	2	0	0
292	0	3	1	1	12	0	2	0	0
292	0	3	0	13	1	2	2	0	0
292	1	0	1	1	12	0	2	0	0
292	1	0	0	13	1	2	2	0	0
292	1	1	1	1	12	0	2	0	0
292	1	1	0	13	1	2	2	0	0
292	1	2	1	1	12	0	2	0	0
292	1	2	0	13	1	2	2	0	0
292	1	3	1	2	11	0	2	0	0
292	1	3	0	13	1	2	2	0	0
292	2	0	1	1	12	0	2	0	0
292	2	0	0	13	1	2	2	0	0
292	2	1	1	1	12	0	2	0	0
292	2	1	0	13	1	2	2	0	0
292	2	2	1	1	12	0	2	0	0
292	2	2	0	13	1	2	2	0	0
292	2	3	1	1	12	0	2	0	0
292	2	3	0	13	1	2	2	0	0
292	3	0	1	1	2	0	2	0	0
292	3	0	0	13	1	2	2	0	0
292	3	1	0	13	1	2	2	0	0
292	3	2	0	13	1	2	2	0	0
292	3	3	0	13	1	2	2	0	0
292	4	0	0	13	1	2	2	0	0
292	4	1	0	13	1	2	2	0	0
292	4	2	0	13	1	2	2	0	0
292	4	3	0	13	1	2	2	0	0
292	5	0	0	13	1	2	2	0	0
292	5	1	0	13	1	2	2	0	0
292	5	2	0	13	1	2	2	0	0
292	5	3	0	13	1	2	2	0	0
292	6	0	0	13	1	2	2	0	0
292	6	1	0	13	1	2	2	0	0
292	6	2	0	13	1	2	2	0	0
292	6	3	0	13	1	2	2	0	0
292	7	0	0	13	1	2	2	0	0
292	7	1	0	13	1	2	2	0	0
292	7	2	0	13	1	2	2	0	0
292	7	3	0	13	1	2	2	0	0
292	8	0	0	13	1	2	2	0	0
292	8	1	0	13	1	2	2	0	0
292	8	2	0	13	1	2	2	0	0
292	8	3	0	13	1	2	2	0	0
292	9	0	0	13	1	2	2	0	0
292	9	1	0	13	1	2	2	0	0
292	9	2	0	13	1	2	2	0	0
292	9	3	0	13	1	2	2	0	0
293	0	0	0	13	1	2	2	0	0
293	0	1	0	13	1	2	2	0	0
293	0	2	0	13	1	2	2	0	0
293	0	3	0	13	1	2	2	0	0
293	1	0	0	13	1	2	2	0	0
293	1	1	0	13	1	2	2	0	0
293	1	2	0	13	1	2	2	0	0
293	1	3	0	13	1	2	2	0	0
293	2	0	0	13	1	2	2	0	0
293	2	1	0	13	1	2	2	0	0
293	2	2	0	13	1	2	2	0	0
293	2	3	0	13	1	2	2	0	0
293	3	0	0	13	1	2	2	0	0
293	3	1	0	13	1	2	2	0	0
293	3	2	0	13	1	2	2	0	0
293	3	3	0	13	1	2	2	0	0
293	4	0	0	13	1	2	2	0	0
293	4	1	0	13	1	2	2	0	0
293	4	2	0	13	1	2	2	0	0
293	4	3	0	13	1	2	2	0	0
293	5	0	0	13	1	2	2	0	0
293	5	1	0	13	1	2	2	0	0
293	5	2	0	13	1	2	2	0	0
293	5	3	0	13	1	2	2	0	0
293	6	0	0	13	1	2	2	0	0
293	6	1	0	13	1	2	2	0	0
293	6	2	0	13	1	2	2	0	0
293	6	3	0	13	1	2	2	0	0
293	7	0	0	13	1	2	2	0	0
293	7	1	0	13	1	2	2	0	0
293	7	2	0	13	1	2	2	0	0
293	7	3	0	13	1	2	2	0	0
293	8	0	0	13	1	2	2	0	0
293	8	1	0	13	1	2	2	0	0
293	8	2	0	13	1	2	2	0	0
293	8	3	0	13	1	2	2	0	0
293	9	0	0	13	1	2	2	0	0
293	9	1	0	13	1	2	2	0	0
293	9	2	0	13	1	2	2	0	0
293	9	3	0	13	1	2	2	0	0
294	0	0	0	13	1	2	2	0	0
294	0	1	0	13	1	2	2	0	0
294	0	2	0	13	1	2	2	0	0
294	0	3	0	13	1	2	2	0	0
294	1	0	0	13	1	2	2	0	0
294	1	1	0	13	1	2	2	0	0
294	1	2	0	13	1	2	2	0	0
294	1	3	0	13	1	2	2	0	0
294	2	0	0	13	1	2	2	0	0
294	2	1	0	13	1	2	2	0	0
294	2	2	0	13	1	2	2	0	0
294	2	3	0	13	1	2	2	0	0
294	3	0	0	13	1	2	2	0	0
294	3	1	0	13	1	2	2	0	0
294	3	2	0	13	1	2	2	0	0
294	3	3	0	13	1	2	2	0	0
294	4	0	0	13	1	2	2	0	0
294	4	1	0	13	1	2	2	0	0
294	4	2	0	13	1	2	2	0	0
294	4	3	0	13	1	2	2	0	0
294	5	0	0	13	1	2	2	0	0
294	5	1	0	13	1	2	2	0	0
294	5	2	0	13	1	2	2	0	0
294	5	3	0	13	1	2	2	0	0
294	6	0	0	13	1	2	2	0	0
294	6	1	0	13	1	2	2	0	0
294	6	2	0	13	1	2	2	0	0
294	6	3	0	13	1	2	2	0	0
294	7	0	0	13	1	2	2	0	0
294	7	1	0	13	1	2	2	0	0
294	7	2	0	13	1	2	2	0	0
294	7	3	0	13	1	2	2	0	0
294	8	0	0	13	1	2	2	0	0
294	8	1	0	13	1	2	2	0	0
294	8	2	0	13	1	2	2	0	0
294	8	3	0	13	1	2	2	0	0
294	9	0	0	13	1	2	2	0	0
294	9	1	0	13	1	2	2	0	0
294	9	2	0	13	1	2	2	0	0
294	9	3	0	13	1	2	2	0	0
295	0	0	0	13	1	2	2	0	0
295	0	1	0	13	1	2	2	0	0
295	0	2	0	13	1	2	2	0	0
295	0	3	0	13	1	2	2	0	0
295	1	0	0	13	1	2	2	0	0
295	1	1	0	13	1	2	2	0	0
295	1	2	0	13	1	2	2	0	0
295	1	3	0	13	1	2	2	0	0
295	2	0	0	13	1	2	2	0	0
295	2	1	0	13	1	2	2	0	0
295	2	2	0	13	1	2	2	0	0
295	2	3	0	13	1	2	2	0	0
295	3	0	0	13	1	2	2	0	0
295	3	1	0	13	1	2	2	0	0
295	3	2	0	13	1	2	2	0	0
295	3	3	0	13	1	2	2	0	0
295	4	0	0	13	1	2	2	0	0
295	4	1	0	13	1	2	2	0	0
295	4	2	0	13	1	2	2	0	0
295	4	3	0	13	1	2	2	0	0
295	5	0	0	13	1	2	2	0	0
295	5	1	0	13	1	2	2	0	0
295	5	2	0	13	1	2	2	0	0
295	5	3	0	13	1	2	2	0	0
295	6	0	0	13	1	2	2	0	0
295	6	1	0	13	1	2	2	0	0
295	6	2	0	13	1	2	2	0	0
295	6	3	0	13	1	2	2	0	0
295	7	0	0	13	1	2	2	0	0
295	7	1	0	13	1	2	2	0	0
295	7	2	0	13	1	2	2	0	0
295	7	3	0	13	1	2	2	0	0
295	8	0	0	13	1	2	2	0	0
295	8	1	0	13	1	2	2	0	0
295	8	2	0	13	1	2	2	0	0
295	8	3	0	13	1	2	2	0	0
295	9	0	0	13	1	2	2	0	0
295	9	1	0	13	1	2	2	0	0
295	9	2	0	13	1	2	2	0	0
295	9	3	0	13	1	2	2	0	0
296	0	0	0	13	1	2	2	0	0
296	0	1	0	13	1	2	2	0	0
296	0	2	0	13	1	2	2	0	0
296	0	3	0	13	1	2	2	0	0
296	1	0	0	13	1	2	2	0	0
296	1	1	0	13	1	2	2	0	0
296	1	2	0	13	1	2	2	0	0
296	1	3	0	13	1	2	2	0	0
296	2	0	0	13	1	2	2	0	0
296	2	1	0	13	1	2	2	0	0
296	2	2	0	13	1	2	2	0	0
296	2	3	0	13	1	2	2	0	0
296	3	0	0	13	1	2	2	0	0
296	3	1	0	13	1	2	2	0	0
296	3	2	0	13	1	2	2	0	0
296	3	3	0	13	1	2	2	0	0
296	4	0	0	13	1	2	2	0	0
296	4	1	0	13	1	2	2	0	0
296	4	2	0	13	1	2	2	0	0
296	4	3	0	13	1	2	2	0	0
296	5	0	0	13	1	2	2	0	0
296	5	1	0	13	1	2	2	0	0
296	5	2	0	13	1	2	2	0	0
296	5	3	0	13	1	2	2	0	0
296	6	0	0	13	1	2	2	0	0
296	6	1	0	13	1	2	2	0	0
296	6	2	0	13	1	2	2	0	0
296	6	3	0	13	1	2	2	0	0
296	7	0	0	13	1	2	2	0	0
296	7	1	0	13	1	2	2	0	0
296	7	2	0	13	1	2	2	0	0
296	7	3	0	13	1	2	2	0	0
296	8	0	0	13	1	2	2	0	0
296	8	1	0	13	1	2	2	0	0
296	8	2	0	13	1	2	2	0	0
296	8	3	0	13	1	2	2	0	0
296	9	0	0	13	1	2	2	0	0
296	9	1	0	13	1	2	2	0	0
296	9	2	0	13	1	2	2	0	0
296	9	3	0	13	1	2	2	0	0
297	0	0	0	13	1	2	2	0	0
297	0	1	0	13	1	2	2	0	0
297	0	2	0	13	1	2	2	0	0
297	0	3	0	13	1	2	2	0	0
297	1	0	0	13	1	2	2	0	0
297	1	1	0	13	1	2	2	0	0
297	1	2	0	13	1	2	2	0	0
297	1	3	0	13	1	2	2	0	0
297	2	0	0	13	1	2	2	0	0
297	2	1	0	13	1	2	2	0	0
297	2	2	0	13	1	2	2	0	0
297	2	3	0	13	1	2	2	0	0
297	3	0	0	13	1	2	2	0	0
297	3	1	0	13	1	2	2	0	0
297	3	2	0	13	1	2	2	0	0
297	3	3	0	13	1	2	2	0	0
297	4	0	0	13	1	2	2	0	0
297	4	1	0	13	1	2	2	0	0
297	4	2	0	13	1	2	2	0	0
297	4	3	0	13	1	2	2	0	0
297	5	0	0	13	1	2	2	0	0
297	5	1	0	13	1	2	2	0	0
297	5	2	0	13	1	2	2	0	0
297	5	3	0	13	1	2	2	0	0
297	6	0	0	13	1	2	2	0	0
297	6	1	0	13	1	2	2	0	0
297	6	2	0	13	1	2	2	0	0
297	6	3	0	13	1	2	2	0	0
297	7	0	0	13	1	2	2	0	0
297	7	1	0	13	1	2	2	0	0
297	7	2	0	13	1	2	2	0	0
297	7	3	0	13	1	2	2	0	0
297	8	0	0	13	1	2	2	0	0
297	8	1	0	13	1	2	2	0	0
297	8	2	0	13	1	2	2	0	0
297	8	3	0	13	1	2	2	0	0
297	9	0	0	13	1	2	2	0	0
297	9	1	0	13	1	2	2	0	0
297	9	2	0	13	1	2	2	0	0
297	9	3	0	13	1	2	2	0	0
298	0	0	0	13	1	2	2	0	0
298	0	1	0	13	1	2	2	0	0
298	0	2	0	13	1	2	2	0	0
298	0	3	0	13	1	2	2	0	0
298	1	0	0	13	1	2	2	0	0
298	1	1	0	13	1	2	2	0	0
298	1	2	0	13	1	2	2	0	0
298	1	3	0	13	1	2	2	0	0
298	2	0	0	13	1	2	2	0	0
298	2	1	0	13	1	2	2	0	0
298	2	2	0	13	1	2	2	0	0
298	2	3	0	13	1	2	2	0	0
298	3	0	0	13	1	2	2	0	0
298	3	1	0	13	1	2	2	0	0
298	3	2	0	13	1	2	2	0	0
298	3	3	0	13	1	2	2	0	0
298	4	0	0	13	1	2	2	0	0
298	4	1	0	13	1	2	2	0	0
298	4	2	0	13	1	2	2	0	0
298	4	3	0	13	1	2	2	0	0
298	5	0	0	13	1	2	2	0	0
298	5	1	0	13	1	2	2	0	0
298	5	2	0	13	1	2	2	0	0
298	5	3	0	13	1	2	2	0	0
298	6	0	0	13	1	2	2	0	0
298	6	1	0	13	1	2	2	0	0
298	6	2	0	13	1	2	2	0	0
298	6	3	0	13	1	2	2	0	0
298	7	0	0	13	1	2	2	0	0
298	7	1	0	13	1	2	2	0	0
298	7	2	0	13	1	2	2	0	0
298	7	3	0	13	1	2	2	0	0
298	8	0	0	13	1	2	2	0	0
298	8	1	0	13	1	2	2	0	0
298	8	2	0	13	1	2	2	0	0
298	8	3	0	13	1	2	2	0	0
298	9	0	0	13	1	2	2	0	0
298	9	1	0	13	1	2	2	0	0
298	9	2	0	13	1	2	2	0	0
298	9	3	0	13	1	2	2	0	0
299	0	0	0	13	1	2	2	0	0
299	0	1	0	13	1	2	2	0	0
299	0	2	0	13	1	2	2	0	0
299	0	3	0	13	1	2	2	0	0
299	1	0	0	13	1	2	2	0	0
299	1	1	0	13	1	2	2	0	0
299	1	2	0	13	1	2	2	0	0
299	1	3	0	13	1	2	2	0	0
299	2	0	0	13	1	2	2	0	0
299	2	1	0	13	1	2	2	0	0
299	2	2	0	13	1	2	2	0	0
299	2	3	0	13	1	2	2	0	0
299	3	0	0	13	1	2	2	0	0
299	3	1	0	13	1	2	2	0	0
299	3	2	0	13	1	2	2	0	0
299	3	3	0	13	1	2	2	0	0
299	4	0	0	13	1	2	2	0	0
299	4	1	0	13	1	2	2	0	0
299	4	2	0	13	1	2	2	0	0
299	4	3	0	13	1	2	2	0	0
299	5	0	0	13	1	2	2	0	0
299	5	1	0	13	1	2	2	0	0
299	5	2	0	13	1	2	2	0	0
299	5	3	0	13	1	2	2	0	0
299	6	0	0	13	1	2	2	0	0
299	6	1	0	13	1	2	2	0	0
299	6	2	0	13	1	2	2	0	0
299	6	3	0	13	1	2	2	0	0
299	7	0	0	13	1	2	2	0	0
299	7	1	0	13	1	2	2	0	0
299	7	2	0	13	1	2	2	0	0
299	7	3	0	13	1	2	2	0	0
299	8	0	0	13	1	2	2	0	0
299	8	1	0	13	1	2	2	0	0
299	8	2	0	13	1	2	2	0	0
299	8	3	0	13	1	2	2	0	0
299	9	0	0	13	1	2	2	0	0
299	9	1	0	13	1	2	2	0	0
299	9	2	0	13	1	2	2	0	0
299	9	3	0	13	1	2	2	0	0
300	0	0	0	13	1	2	2	0	0
300	0	1	0	13	1	2	2	0	0
300	0	2	0	13	1	2	2	0	0
300	0	3	1	1	12	0	2	0	0
300	0	3	0	13	1	2	2	0	0
300	1	0	1	1	12	0	2	0	0
300	1	0	0	13	1	2	2	0	0
300	1	1	1	1	12	0	2	0	0
300	1	1	0	13	1	2	2	0	0
300	1	2	1	1	12	0	2	0	0
300	1	2	0	13	1	2	2	0	0
300	1	3	1	2	11	0	2	0	0
300	1	3	0	13	1	2	2	0	0
300	2	0	1	1	12	0	2	0	0
300	2	0	0	13	1	2	2	0	0
300	2	1	1	1	12	0	2	0	0
300	2	1	0	13	1	2	2	0	0
300	2	2	1	1	12	0	2	0	0
300	2	2	0	13	1	2	2	0	0
300	2	3	1	1	12	0	2	0	0
300	2	3	0	13	1	2	2	0	0
300	3	0	1	1	12	0	2	0	0
300	3	0	0	13	1	2	2	0	0
300	3	1	1	1	12	0	2	0	0
300	3	1	0	13	1	2	2	0	0
300	3	2	1	1	12	0	2	0	0
300	3	2	0	13	1	2	2	0	0
300	3	3	1	1	12	0	2	0	0
300	3	3	0	13	1	2	2	0	0
300	4	0	1	1	12	0	2	0	0
300	4	0	0	13	1	2	2	0	0
300	4	1	1	1	12	0	2	0	0
300	4	1	0	13	1	2	2	0	0
300	4	2	1	1	12	0	2	0	0
300	4	2	0	13	1	2	2	0	0
300	4	3	1	1	12	0	2	0	0
300	4	3	0	13	1	2	2	0	0
300	5	0	1	1	12	0	2	0	0
300	5	0	0	13	1	2	2	0	0
300	5	1	1	1	12	0	2	0	0
300	5	1	0	13	1	2	2	0	0
300	5	2	1	1	12	0	2	0	0
300	5	2	0	13	1	2	2	0	0
300	5	3	1	1	12	0	2	0	0
300	5	3	0	13	1	2	2	0	0
300	6	0	1	1	12	0	2	0	0
300	6	0	0	13	1	2	2	0	0
300	6	1	1	1	12	0	2	0	0
300	6	1	0	13	1	2	2	0	0
300	6	2	1	1	12	0	2	0	0
300	6	2	0	13	1	2	2	0	0
300	6	3	1	1	12	0	2	0	0
300	6	3	0	13	1	2	2	0	0
300	7	0	1	1	12	0	2	0	0
300	7	0	0	13	1	2	2	0	0
300	7	1	1	1	4	0	2	0	0
300	7	1	0	13	1	2	2	0	0
300	7	2	0	13	1	2	2	0	0
300	7	3	0	13	1	2	2	0	0
300	8	0	0	13	1	2	2	0	0
300	8	1	0	13	1	2	2	0	0
300	8	2	0	13	1	2	2	0	0
300	8	3	0	13	1	2	2	0	0
300	9	0	0	13	1	2	2	0	0
300	9	1	0	13	1	2	2	0	0
300	9	2	0	13	1	2	2	0	0
300	9	3	0	13	1	2	2	0	0
301	0	0	0	13	1	2	2	0	0
301	0	1	0	13	1	2	2	0	0
301	0	2	0	13	1	2	2	0	0
301	0	3	0	13	1	2	2	0	0
301	1	0	0	13	1	2	2	0	0
301	1	1	0	13	1	2	2	0	0
301	1	2	0	13	1	2	2	0	0
301	1	3	0	13	1	2	2	0	0
301	2	0	0	13	1	2	2	0	0
301	2	1	0	13	1	2	2	0	0
301	2	2	0	13	1	2	2	0	0
301	2	3	0	13	1	2	2	0	0
301	3	0	0	13	1	2	2	0	0
301	3	1	0	13	1	2	2	0	0
301	3	2	0	13	1	2	2	0	0
301	3	3	0	13	1	2	2	0	0
301	4	0	0	13	1	2	2	0	0
301	4	1	0	13	1	2	2	0	0
301	4	2	0	13	1	2	2	0	0
301	4	3	0	13	1	2	2	0	0
301	5	0	0	13	1	2	2	0	0
301	5	1	0	13	1	2	2	0	0
301	5	2	0	13	1	2	2	0	0
301	5	3	0	13	1	2	2	0	0
301	6	0	0	13	1	2	2	0	0
301	6	1	0	13	1	2	2	0	0
301	6	2	0	13	1	2	2	0	0
301	6	3	0	13	1	2	2	0	0
301	7	0	0	13	1	2	2	0	0
301	7	1	0	13	1	2	2	0	0
301	7	2	0	13	1	2	2	0	0
301	7	3	0	13	1	2	2	0	0
301	8	0	0	13	1	2	2	0	0
301	8	1	0	13	1	2	2	0	0
301	8	2	0	13	1	2	2	0	0
301	8	3	0	13	1	2	2	0	0
301	9	0	0	13	1	2	2	0	0
301	9	1	0	13	1	2	2	0	0
301	9	2	0	13	1	2	2	0	0
301	9	3	0	13	1	2	2	0	0
302	0	0	0	13	1	2	2	0	0
302	0	1	0	13	1	2	2	0	0
302	0	2	0	13	1	2	2	0	0
302	0	3	1	1	12	0	2	0	0
302	0	3	0	13	1	2	2	0	0
302	1	0	1	1	12	0	2	0	0
302	1	0	0	13	1	2	2	0	0
302	1	1	1	1	12	0	2	0	0
302	1	1	0	13	1	2	2	0	0
302	1	2	1	1	12	0	2	0	0
302	1	2	0	13	1	2	2	0	0
302	1	3	1	2	11	0	2	0	0
302	1	3	0	13	1	2	2	0	0
302	2	0	1	1	12	0	2	0	0
302	2	0	0	13	1	2	2	0	0
302	2	1	1	1	12	0	2	0	0
302	2	1	0	13	1	2	2	0	0
302	2	2	1	1	12	0	2	0	0
302	2	2	0	13	1	2	2	0	0
302	2	3	1	1	12	0	2	0	0
302	2	3	0	13	1	2	2	0	0
302	3	0	1	1	2	0	2	0	0
302	3	0	0	13	1	2	2	0	0
302	3	1	0	13	1	2	2	0	0
302	3	2	0	13	1	2	2	0	0
302	3	3	0	13	1	2	2	0	0
302	4	0	0	13	1	2	2	0	0
302	4	1	0	13	1	2	2	0	0
302	4	2	0	13	1	2	2	0	0
302	4	3	0	13	1	2	2	0	0
302	5	0	0	13	1	2	2	0	0
302	5	1	0	13	1	2	2	0	0
302	5	2	0	13	1	2	2	0	0
302	5	3	0	13	1	2	2	0	0
302	6	0	0	13	1	2	2	0	0
302	6	1	0	13	1	2	2	0	0
302	6	2	0	13	1	2	2	0	0
302	6	3	0	13	1	2	2	0	0
302	7	0	0	13	1	2	2	0	0
302	7	1	0	13	1	2	2	0	0
302	7	2	0	13	1	2	2	0	0
302	7	3	0	13	1	2	2	0	0
302	8	0	0	13	1	2	2	0	0
302	8	1	0	13	1	2	2	0	0
302	8	2	0	13	1	2	2	0	0
302	8	3	0	13	1	2	2	0	0
302	9	0	0	13	1	2	2	0	0
302	9	1	0	13	1	2	2	0	0
302	9	2	0	13	1	2	2	0	0
302	9	3	0	13	1	2	2	0	0
303	0	0	0	13	1	2	2	0	0
303	0	1	0	13	1	2	2	0	0
303	0	2	0	13	1	2	2	0	0
303	0	3	0	13	1	2	2	0	0
303	1	0	0	13	1	2	2	0	0
303	1	1	0	13	1	2	2	0	0
303	1	2	0	13	1	2	2	0	0
303	1	3	0	13	1	2	2	0	0
303	2	0	0	13	1	2	2	0	0
303	2	1	0	13	1	2	2	0	0
303	2	2	0	13	1	2	2	0	0
303	2	3	0	13	1	2	2	0	0
303	3	0	0	13	1	2	2	0	0
303	3	1	0	13	1	2	2	0	0
303	3	2	0	13	1	2	2	0	0
303	3	3	0	13	1	2	2	0	0
303	4	0	0	13	1	2	2	0	0
303	4	1	0	13	1	2	2	0	0
303	4	2	0	13	1	2	2	0	0
303	4	3	0	13	1	2	2	0	0
303	5	0	0	13	1	2	2	0	0
303	5	1	0	13	1	2	2	0	0
303	5	2	0	13	1	2	2	0	0
303	5	3	0	13	1	2	2	0	0
303	6	0	0	13	1	2	2	0	0
303	6	1	0	13	1	2	2	0	0
303	6	2	0	13	1	2	2	0	0
303	6	3	0	13	1	2	2	0	0
303	7	0	0	13	1	2	2	0	0
303	7	1	0	13	1	2	2	0	0
303	7	2	0	13	1	2	2	0	0
303	7	3	0	13	1	2	2	0	0
303	8	0	0	13	1	2	2	0	0
303	8	1	0	13	1	2	2	0	0
303	8	2	0	13	1	2	2	0	0
303	8	3	0	13	1	2	2	0	0
303	9	0	0	13	1	2	2	0	0
303	9	1	0	13	1	2	2	0	0
303	9	2	0	13	1	2	2	0	0
303	9	3	0	13	1	2	2	0	0
304	0	0	0	13	1	2	2	0	0
304	0	1	0	13	1	2	2	0	0
304	0	2	0	13	1	2	2	0	0
304	0	3	0	13	1	2	2	0	0
304	1	0	0	13	1	2	2	0	0
304	1	1	0	13	1	2	2	0	0
304	1	2	0	13	1	2	2	0	0
304	1	3	0	13	1	2	2	0	0
304	2	0	0	13	1	2	2	0	0
304	2	1	0	13	1	2	2	0	0
304	2	2	0	13	1	2	2	0	0
304	2	3	0	13	1	2	2	0	0
304	3	0	0	13	1	2	2	0	0
304	3	1	0	13	1	2	2	0	0
